operator,constant,found,total,elapsed_ms
Plus_ArcCos_Minus,1,5,35,11.71ms
Plus_ArcCos_Minus,E,3,35,4.43ms
Plus_ArcCos_Minus,Pi,3,35,4.49ms
Plus_ArcCos_Minus,-1,3,35,4.23ms
Plus_ArcCos_Minus,2,3,35,4.37ms
Plus_ArcCos_Minus,0,4,35,36.44ms
Plus_ArcCos_Minus,I,2,35,4.36ms
Plus_ArcCos_Sqr,1,4,35,8.26ms
Plus_ArcCos_Sqr,E,3,35,5.43ms
Plus_ArcCos_Sqr,Pi,3,35,4.88ms
Plus_ArcCos_Sqr,-1,3,35,4.67ms
Plus_ArcCos_Sqr,2,3,35,5.49ms
Plus_ArcCos_Sqr,0,3,35,12.83ms
Plus_ArcCos_Sqr,I,2,35,5.23ms
Plus_ArcCos_Sqrt,1,4,35,10.11ms
Plus_ArcCos_Sqrt,E,3,35,5.89ms
Plus_ArcCos_Sqrt,Pi,3,35,5.95ms
Plus_ArcCos_Sqrt,-1,3,35,5.91ms
Plus_ArcCos_Sqrt,2,3,35,6.02ms
Plus_ArcCos_Sqrt,0,3,35,15.29ms
Plus_ArcCos_Sqrt,I,2,35,6.75ms
Plus_ArcCos_Id,1,3,35,2.96ms
Plus_ArcCos_Id,E,3,35,4.30ms
Plus_ArcCos_Id,Pi,3,35,4.25ms
Plus_ArcCos_Id,-1,3,35,4.07ms
Plus_ArcCos_Id,2,3,35,4.76ms
Plus_ArcCos_Id,0,4,35,24.82ms
Plus_ArcCos_Id,I,2,35,4.35ms
Plus_ArcCos_LogisticSigmoid,1,4,35,13.22ms
Plus_ArcCos_LogisticSigmoid,E,3,35,5.80ms
Plus_ArcCos_LogisticSigmoid,Pi,3,35,5.59ms
Plus_ArcCos_LogisticSigmoid,-1,3,35,5.45ms
Plus_ArcCos_LogisticSigmoid,2,3,35,5.66ms
Plus_ArcCos_LogisticSigmoid,0,2,35,5.85ms
Plus_ArcCos_LogisticSigmoid,I,2,35,5.77ms
Plus_ArcTan_Exp,1,3,35,5.02ms
Plus_ArcTan_Exp,E,3,35,4.67ms
Plus_ArcTan_Exp,Pi,3,35,4.58ms
Plus_ArcTan_Exp,-1,3,35,5.01ms
Plus_ArcTan_Exp,2,3,35,4.91ms
Plus_ArcTan_Exp,0,5,35,34.66ms
Plus_ArcTan_Exp,I,2,35,3.16ms
Plus_ArcTan_Log,1,4,35,15.87ms
Plus_ArcTan_Log,E,3,35,5.51ms
Plus_ArcTan_Log,Pi,3,35,5.87ms
Plus_ArcTan_Log,-1,3,35,5.80ms
Plus_ArcTan_Log,2,3,35,5.55ms
Plus_ArcTan_Log,0,3,35,7.77ms
Plus_ArcTan_Log,I,2,35,3.59ms
Plus_ArcTan_Sin,1,3,35,4.93ms
Plus_ArcTan_Sin,E,3,35,5.10ms
Plus_ArcTan_Sin,Pi,4,35,12.52ms
Plus_ArcTan_Sin,-1,3,35,5.50ms
Plus_ArcTan_Sin,2,3,35,4.92ms
Plus_ArcTan_Sin,0,4,35,26.87ms
Plus_ArcTan_Sin,I,2,35,3.15ms
Plus_ArcTan_Cos,1,3,35,4.90ms
Plus_ArcTan_Cos,E,3,35,5.50ms
Plus_ArcTan_Cos,Pi,3,35,5.09ms
Plus_ArcTan_Cos,-1,3,35,5.06ms
Plus_ArcTan_Cos,2,3,35,5.08ms
Plus_ArcTan_Cos,0,4,35,23.20ms
Plus_ArcTan_Cos,I,2,35,3.14ms
Plus_ArcTan_Tan,1,3,35,5.45ms
Plus_ArcTan_Tan,E,3,35,5.29ms
Plus_ArcTan_Tan,Pi,4,35,13.17ms
Plus_ArcTan_Tan,-1,3,35,5.45ms
Plus_ArcTan_Tan,2,3,35,5.18ms
Plus_ArcTan_Tan,0,5,35,25.66ms
Plus_ArcTan_Tan,I,2,35,3.35ms
Plus_ArcTan_ArcTan,1,3,35,3.33ms
Plus_ArcTan_ArcTan,E,3,35,3.39ms
Plus_ArcTan_ArcTan,Pi,3,35,3.35ms
Plus_ArcTan_ArcTan,-1,3,35,3.48ms
Plus_ArcTan_ArcTan,2,3,35,4.00ms
Plus_ArcTan_ArcTan,0,3,35,6.76ms
Plus_ArcTan_ArcTan,I,2,35,1.86ms
Plus_ArcTan_Sinh,1,3,35,5.75ms
Plus_ArcTan_Sinh,E,3,35,5.49ms
Plus_ArcTan_Sinh,Pi,3,35,5.00ms
Plus_ArcTan_Sinh,-1,3,35,5.43ms
Plus_ArcTan_Sinh,2,3,35,5.03ms
Plus_ArcTan_Sinh,0,4,35,26.03ms
Plus_ArcTan_Sinh,I,2,35,3.19ms
Plus_ArcTan_Cosh,1,3,35,5.20ms
Plus_ArcTan_Cosh,E,3,35,5.10ms
Plus_ArcTan_Cosh,Pi,3,35,4.99ms
Plus_ArcTan_Cosh,-1,3,35,5.25ms
Plus_ArcTan_Cosh,2,3,35,5.09ms
Plus_ArcTan_Cosh,0,4,35,23.79ms
Plus_ArcTan_Cosh,I,2,35,3.17ms
Plus_ArcTan_Tanh,1,3,35,5.33ms
Plus_ArcTan_Tanh,E,3,35,5.38ms
Plus_ArcTan_Tanh,Pi,3,35,5.42ms
Plus_ArcTan_Tanh,-1,3,35,5.58ms
Plus_ArcTan_Tanh,2,3,35,5.42ms
Plus_ArcTan_Tanh,0,4,35,27.80ms
Plus_ArcTan_Tanh,I,2,35,3.36ms
Plus_ArcTan_ArcTanh,1,3,35,4.14ms
Plus_ArcTan_ArcTanh,E,3,35,6.49ms
Plus_ArcTan_ArcTanh,Pi,3,35,6.55ms
Plus_ArcTan_ArcTanh,-1,3,35,4.08ms
Plus_ArcTan_ArcTanh,2,3,35,6.65ms
Plus_ArcTan_ArcTanh,0,4,35,33.43ms
Plus_ArcTan_ArcTanh,I,2,35,4.00ms
Plus_ArcTan_Inv,1,3,35,4.57ms
Plus_ArcTan_Inv,E,3,35,4.52ms
Plus_ArcTan_Inv,Pi,3,35,4.53ms
Plus_ArcTan_Inv,-1,3,35,4.78ms
Plus_ArcTan_Inv,2,3,35,4.49ms
Plus_ArcTan_Inv,0,3,35,4.53ms
Plus_ArcTan_Inv,I,2,35,2.87ms
Plus_ArcTan_Minus,1,3,35,4.31ms
Plus_ArcTan_Minus,E,3,35,4.23ms
Plus_ArcTan_Minus,Pi,3,35,4.29ms
Plus_ArcTan_Minus,-1,3,35,4.39ms
Plus_ArcTan_Minus,2,3,35,4.35ms
Plus_ArcTan_Minus,0,4,35,12.90ms
Plus_ArcTan_Minus,I,2,35,2.88ms
Plus_ArcTan_Sqr,1,3,35,4.58ms
Plus_ArcTan_Sqr,E,3,35,4.74ms
Plus_ArcTan_Sqr,Pi,3,35,4.54ms
Plus_ArcTan_Sqr,-1,3,35,4.62ms
Plus_ArcTan_Sqr,2,3,35,4.57ms
Plus_ArcTan_Sqr,0,4,35,22.76ms
Plus_ArcTan_Sqr,I,2,35,2.94ms
Plus_ArcTan_Sqrt,1,3,35,5.27ms
Plus_ArcTan_Sqrt,E,3,35,5.24ms
Plus_ArcTan_Sqrt,Pi,3,35,5.59ms
Plus_ArcTan_Sqrt,-1,3,35,5.53ms
Plus_ArcTan_Sqrt,2,3,35,5.39ms
Plus_ArcTan_Sqrt,0,4,35,26.97ms
Plus_ArcTan_Sqrt,I,2,35,3.36ms
Plus_ArcTan_Id,1,3,35,4.05ms
Plus_ArcTan_Id,E,3,35,4.00ms
Plus_ArcTan_Id,Pi,3,35,4.14ms
Plus_ArcTan_Id,-1,3,35,4.28ms
Plus_ArcTan_Id,2,3,35,4.08ms
Plus_ArcTan_Id,0,3,35,6.23ms
Plus_ArcTan_Id,I,2,35,2.69ms
Plus_ArcTan_LogisticSigmoid,1,3,35,5.24ms
Plus_ArcTan_LogisticSigmoid,E,3,35,5.11ms
Plus_ArcTan_LogisticSigmoid,Pi,3,35,5.15ms
Plus_ArcTan_LogisticSigmoid,-1,3,35,5.35ms
Plus_ArcTan_LogisticSigmoid,2,3,35,5.30ms
Plus_ArcTan_LogisticSigmoid,0,3,35,12.21ms
Plus_ArcTan_LogisticSigmoid,I,2,35,3.14ms
Plus_Sinh_Tan,1,3,35,3.83ms
Plus_Sinh_Tan,E,3,35,3.24ms
Plus_Sinh_Tan,Pi,4,35,7.27ms
Plus_Sinh_Tan,-1,3,35,3.43ms
Plus_Sinh_Tan,2,3,35,3.23ms
Plus_Sinh_Tan,0,4,35,15.85ms
Plus_Sinh_Tan,I,2,35,3.71ms
Plus_Sinh_Sinh,1,3,35,1.90ms
Plus_Sinh_Sinh,E,3,35,1.94ms
Plus_Sinh_Sinh,Pi,3,35,1.88ms
Plus_Sinh_Sinh,-1,3,35,1.95ms
Plus_Sinh_Sinh,2,3,35,1.93ms
Plus_Sinh_Sinh,0,3,35,3.69ms
Plus_Sinh_Sinh,I,2,35,1.84ms
Plus_Sinh_Tanh,1,3,35,3.70ms
Plus_Sinh_Tanh,E,3,35,3.54ms
Plus_Sinh_Tanh,Pi,3,35,3.58ms
Plus_Sinh_Tanh,-1,3,35,3.73ms
Plus_Sinh_Tanh,2,3,35,4.63ms
Plus_Sinh_Tanh,0,5,35,46.95ms
Plus_Sinh_Tanh,I,2,35,3.71ms
Plus_Sinh_Sqr,1,3,35,2.91ms
Plus_Sinh_Sqr,E,3,35,2.73ms
Plus_Sinh_Sqr,Pi,3,35,2.65ms
Plus_Sinh_Sqr,-1,3,35,2.98ms
Plus_Sinh_Sqr,2,3,35,2.72ms
Plus_Sinh_Sqr,0,4,35,12.60ms
Plus_Sinh_Sqr,I,2,35,2.98ms
Plus_Sinh_Sqrt,1,3,35,3.68ms
Plus_Sinh_Sqrt,E,3,35,3.53ms
Plus_Sinh_Sqrt,Pi,3,35,3.54ms
Plus_Sinh_Sqrt,-1,3,35,4.03ms
Plus_Sinh_Sqrt,2,3,35,3.68ms
Plus_Sinh_Sqrt,0,4,35,19.10ms
Plus_Sinh_Sqrt,I,2,35,3.86ms
Plus_Cosh_Exp,1,3,35,3.10ms
Plus_Cosh_Exp,E,3,35,2.84ms
Plus_Cosh_Exp,Pi,3,35,2.73ms
Plus_Cosh_Exp,-1,3,35,3.33ms
Plus_Cosh_Exp,2,3,35,3.17ms
Plus_Cosh_Exp,0,3,35,6.59ms
Plus_Cosh_Exp,I,2,35,3.24ms
Plus_Cosh_Log,1,4,35,8.88ms
Plus_Cosh_Log,E,3,35,3.74ms
Plus_Cosh_Log,Pi,3,35,3.60ms
Plus_Cosh_Log,-1,3,35,3.93ms
Plus_Cosh_Log,2,3,35,3.79ms
Plus_Cosh_Log,0,2,35,2.50ms
Plus_Cosh_Log,I,2,35,4.03ms
Plus_Cosh_Sin,1,3,35,3.27ms
Plus_Cosh_Sin,E,3,35,3.20ms
Plus_Cosh_Sin,Pi,4,35,7.16ms
Plus_Cosh_Sin,-1,3,35,3.30ms
Plus_Cosh_Sin,2,3,35,3.10ms
Plus_Cosh_Sin,0,4,35,14.65ms
Plus_Cosh_Sin,I,2,35,3.49ms
Plus_Cosh_Tan,1,3,35,3.24ms
Plus_Cosh_Tan,E,3,35,3.32ms
Plus_Cosh_Tan,Pi,4,35,7.93ms
Plus_Cosh_Tan,-1,3,35,3.84ms
Plus_Cosh_Tan,2,3,35,3.22ms
Plus_Cosh_Tan,0,4,35,14.94ms
Plus_Cosh_Tan,I,2,35,3.40ms
Plus_Cosh_Sinh,1,5,35,12.09ms
Plus_Cosh_Sinh,E,4,35,6.31ms
Plus_Cosh_Sinh,Pi,4,35,5.77ms
Plus_Cosh_Sinh,-1,4,35,7.47ms
Plus_Cosh_Sinh,2,4,35,6.33ms
Plus_Cosh_Sinh,0,6,35,48.47ms
Plus_Cosh_Sinh,I,3,35,7.82ms
Plus_Cosh_Cosh,1,3,35,1.97ms
Plus_Cosh_Cosh,E,3,35,2.01ms
Plus_Cosh_Cosh,Pi,3,35,1.87ms
Plus_Cosh_Cosh,-1,3,35,1.93ms
Plus_Cosh_Cosh,2,3,35,2.02ms
Plus_Cosh_Cosh,0,3,35,3.25ms
Plus_Cosh_Cosh,I,2,35,1.98ms
Plus_Cosh_Tanh,1,3,35,3.69ms
Plus_Cosh_Tanh,E,3,35,3.57ms
Plus_Cosh_Tanh,Pi,3,35,3.55ms
Plus_Cosh_Tanh,-1,3,35,4.36ms
Plus_Cosh_Tanh,2,3,35,3.50ms
Plus_Cosh_Tanh,0,5,35,33.82ms
Plus_Cosh_Tanh,I,2,35,3.72ms
Plus_Cosh_Inv,1,3,35,2.89ms
Plus_Cosh_Inv,E,3,35,2.76ms
Plus_Cosh_Inv,Pi,3,35,2.82ms
Plus_Cosh_Inv,-1,3,35,3.39ms
Plus_Cosh_Inv,2,3,35,2.76ms
Plus_Cosh_Inv,0,2,35,2.02ms
Plus_Cosh_Inv,I,2,35,2.95ms
Plus_Cosh_Minus,1,3,35,2.60ms
Plus_Cosh_Minus,E,3,35,2.64ms
Plus_Cosh_Minus,Pi,3,35,2.58ms
Plus_Cosh_Minus,-1,3,35,2.64ms
Plus_Cosh_Minus,2,3,35,2.67ms
Plus_Cosh_Minus,0,4,35,11.84ms
Plus_Cosh_Minus,I,2,35,2.60ms
Plus_Cosh_Sqr,1,3,35,2.90ms
Plus_Cosh_Sqr,E,3,35,2.69ms
Plus_Cosh_Sqr,Pi,3,35,2.71ms
Plus_Cosh_Sqr,-1,3,35,2.92ms
Plus_Cosh_Sqr,2,3,35,2.71ms
Plus_Cosh_Sqr,0,5,35,24.69ms
Plus_Cosh_Sqr,I,2,35,2.95ms
Plus_Cosh_Sqrt,1,3,35,3.67ms
Plus_Cosh_Sqrt,E,3,35,3.55ms
Plus_Cosh_Sqrt,Pi,3,35,3.47ms
Plus_Cosh_Sqrt,-1,3,35,3.79ms
Plus_Cosh_Sqrt,2,3,35,3.46ms
Plus_Cosh_Sqrt,0,5,35,32.81ms
Plus_Cosh_Sqrt,I,2,35,3.88ms
Plus_Cosh_Id,1,3,35,2.53ms
Plus_Cosh_Id,E,3,35,2.53ms
Plus_Cosh_Id,Pi,3,35,2.54ms
Plus_Cosh_Id,-1,3,35,2.50ms
Plus_Cosh_Id,2,3,35,2.50ms
Plus_Cosh_Id,0,5,35,17.62ms
Plus_Cosh_Id,I,2,35,2.54ms
Plus_Cosh_LogisticSigmoid,1,3,35,3.66ms
Plus_Cosh_LogisticSigmoid,E,3,35,3.50ms
Plus_Cosh_LogisticSigmoid,Pi,3,35,3.50ms
Plus_Cosh_LogisticSigmoid,-1,3,35,3.60ms
Plus_Cosh_LogisticSigmoid,2,3,35,3.48ms
Plus_Cosh_LogisticSigmoid,0,2,35,3.61ms
Plus_Cosh_LogisticSigmoid,I,2,35,3.64ms
Plus_Tanh_Tanh,1,3,35,2.09ms
Plus_Tanh_Tanh,E,3,35,2.07ms
Plus_Tanh_Tanh,Pi,3,35,2.13ms
Plus_Tanh_Tanh,-1,3,35,2.08ms
Plus_Tanh_Tanh,2,3,35,2.14ms
Plus_Tanh_Tanh,0,3,35,3.71ms
Plus_Tanh_Tanh,I,2,35,2.06ms
Plus_ArcSinh_Exp,1,3,35,4.75ms
Plus_ArcSinh_Exp,E,3,35,4.90ms
Plus_ArcSinh_Exp,Pi,3,35,4.23ms
Plus_ArcSinh_Exp,-1,3,35,4.67ms
Plus_ArcSinh_Exp,2,3,35,4.60ms
Plus_ArcSinh_Exp,0,5,35,33.45ms
Plus_ArcSinh_Exp,I,2,35,5.17ms
Plus_ArcSinh_Log,1,4,35,12.28ms
Plus_ArcSinh_Log,E,3,35,5.11ms
Plus_ArcSinh_Log,Pi,3,35,5.00ms
Plus_ArcSinh_Log,-1,3,35,5.36ms
Plus_ArcSinh_Log,2,3,35,5.10ms
Plus_ArcSinh_Log,0,3,35,7.27ms
Plus_ArcSinh_Log,I,2,35,5.59ms
Plus_ArcSinh_Sin,1,3,35,4.53ms
Plus_ArcSinh_Sin,E,3,35,4.49ms
Plus_ArcSinh_Sin,Pi,4,35,11.18ms
Plus_ArcSinh_Sin,-1,3,35,4.55ms
Plus_ArcSinh_Sin,2,3,35,4.54ms
Plus_ArcSinh_Sin,0,4,35,21.81ms
Plus_ArcSinh_Sin,I,2,35,5.07ms
Plus_ArcSinh_Cos,1,3,35,4.56ms
Plus_ArcSinh_Cos,E,3,35,4.50ms
Plus_ArcSinh_Cos,Pi,3,35,4.56ms
Plus_ArcSinh_Cos,-1,3,35,4.52ms
Plus_ArcSinh_Cos,2,3,35,4.50ms
Plus_ArcSinh_Cos,0,4,35,20.28ms
Plus_ArcSinh_Cos,I,2,35,4.87ms
Plus_ArcSinh_Tan,1,3,35,4.66ms
Plus_ArcSinh_Tan,E,3,35,4.67ms
Plus_ArcSinh_Tan,Pi,4,35,11.30ms
Plus_ArcSinh_Tan,-1,3,35,4.69ms
Plus_ArcSinh_Tan,2,3,35,4.81ms
Plus_ArcSinh_Tan,0,4,35,22.78ms
Plus_ArcSinh_Tan,I,2,35,5.34ms
Plus_ArcSinh_ArcTan,1,3,35,6.58ms
Plus_ArcSinh_ArcTan,E,3,35,6.35ms
Plus_ArcSinh_ArcTan,Pi,3,35,6.34ms
Plus_ArcSinh_ArcTan,-1,3,35,6.75ms
Plus_ArcSinh_ArcTan,2,3,35,6.61ms
Plus_ArcSinh_ArcTan,0,4,35,32.91ms
Plus_ArcSinh_ArcTan,I,2,35,4.30ms
Plus_ArcSinh_Sinh,1,3,35,5.23ms
Plus_ArcSinh_Sinh,E,3,35,4.79ms
Plus_ArcSinh_Sinh,Pi,3,35,4.64ms
Plus_ArcSinh_Sinh,-1,3,35,4.81ms
Plus_ArcSinh_Sinh,2,3,35,4.68ms
Plus_ArcSinh_Sinh,0,5,35,21.00ms
Plus_ArcSinh_Sinh,I,2,35,5.18ms
Plus_ArcSinh_Cosh,1,3,35,4.86ms
Plus_ArcSinh_Cosh,E,3,35,4.61ms
Plus_ArcSinh_Cosh,Pi,3,35,4.56ms
Plus_ArcSinh_Cosh,-1,3,35,4.76ms
Plus_ArcSinh_Cosh,2,3,35,4.63ms
Plus_ArcSinh_Cosh,0,4,35,21.96ms
Plus_ArcSinh_Cosh,I,2,35,5.07ms
Plus_ArcSinh_Tanh,1,3,35,4.92ms
Plus_ArcSinh_Tanh,E,3,35,4.91ms
Plus_ArcSinh_Tanh,Pi,3,35,4.87ms
Plus_ArcSinh_Tanh,-1,3,35,5.26ms
Plus_ArcSinh_Tanh,2,3,35,4.89ms
Plus_ArcSinh_Tanh,0,4,35,24.15ms
Plus_ArcSinh_Tanh,I,2,35,5.32ms
Plus_ArcSinh_ArcSinh,1,3,35,2.92ms
Plus_ArcSinh_ArcSinh,E,3,35,2.96ms
Plus_ArcSinh_ArcSinh,Pi,3,35,2.96ms
Plus_ArcSinh_ArcSinh,-1,3,35,2.91ms
Plus_ArcSinh_ArcSinh,2,3,35,2.92ms
Plus_ArcSinh_ArcSinh,0,3,35,5.46ms
Plus_ArcSinh_ArcSinh,I,2,35,3.25ms
Plus_ArcSinh_ArcTanh,1,3,35,4.05ms
Plus_ArcSinh_ArcTanh,E,3,35,6.54ms
Plus_ArcSinh_ArcTanh,Pi,3,35,6.55ms
Plus_ArcSinh_ArcTanh,-1,3,35,3.92ms
Plus_ArcSinh_ArcTanh,2,3,35,6.75ms
Plus_ArcSinh_ArcTanh,0,4,35,33.28ms
Plus_ArcSinh_ArcTanh,I,2,35,6.79ms
Plus_ArcSinh_Inv,1,3,35,4.06ms
Plus_ArcSinh_Inv,E,3,35,3.98ms
Plus_ArcSinh_Inv,Pi,3,35,3.98ms
Plus_ArcSinh_Inv,-1,3,35,4.05ms
Plus_ArcSinh_Inv,2,3,35,3.96ms
Plus_ArcSinh_Inv,0,3,35,4.01ms
Plus_ArcSinh_Inv,I,2,35,5.06ms
Plus_ArcSinh_Minus,1,3,35,3.65ms
Plus_ArcSinh_Minus,E,3,35,3.64ms
Plus_ArcSinh_Minus,Pi,3,35,3.59ms
Plus_ArcSinh_Minus,-1,3,35,3.58ms
Plus_ArcSinh_Minus,2,3,35,3.59ms
Plus_ArcSinh_Minus,0,4,35,10.96ms
Plus_ArcSinh_Minus,I,2,35,3.98ms
Plus_ArcSinh_Sqr,1,3,35,4.05ms
Plus_ArcSinh_Sqr,E,3,35,3.99ms
Plus_ArcSinh_Sqr,Pi,3,35,3.98ms
Plus_ArcSinh_Sqr,-1,3,35,3.98ms
Plus_ArcSinh_Sqr,2,3,35,3.97ms
Plus_ArcSinh_Sqr,0,4,35,19.40ms
Plus_ArcSinh_Sqr,I,2,35,4.35ms
Plus_ArcSinh_Sqrt,1,3,35,4.89ms
Plus_ArcSinh_Sqrt,E,3,35,4.82ms
Plus_ArcSinh_Sqrt,Pi,3,35,4.72ms
Plus_ArcSinh_Sqrt,-1,3,35,5.24ms
Plus_ArcSinh_Sqrt,2,3,35,5.00ms
Plus_ArcSinh_Sqrt,0,4,35,23.26ms
Plus_ArcSinh_Sqrt,I,2,35,5.50ms
Plus_ArcSinh_Id,1,3,35,3.49ms
Plus_ArcSinh_Id,E,3,35,3.52ms
Plus_ArcSinh_Id,Pi,3,35,3.49ms
Plus_ArcSinh_Id,-1,3,35,3.51ms
Plus_ArcSinh_Id,2,3,35,3.51ms
Plus_ArcSinh_Id,0,3,35,5.68ms
Plus_ArcSinh_Id,I,2,35,4.16ms
Plus_ArcSinh_LogisticSigmoid,1,3,35,5.02ms
Plus_ArcSinh_LogisticSigmoid,E,3,35,4.91ms
Plus_ArcSinh_LogisticSigmoid,Pi,3,35,4.94ms
Plus_ArcSinh_LogisticSigmoid,-1,3,35,5.02ms
Plus_ArcSinh_LogisticSigmoid,2,3,35,5.03ms
Plus_ArcSinh_LogisticSigmoid,0,3,35,11.68ms
Plus_ArcSinh_LogisticSigmoid,I,2,35,5.59ms
Plus_ArcCosh_Exp,1,5,35,21.62ms
Plus_ArcCosh_Exp,E,3,35,5.90ms
Plus_ArcCosh_Exp,Pi,3,35,5.47ms
Plus_ArcCosh_Exp,-1,4,35,28.27ms
Plus_ArcCosh_Exp,2,3,35,5.94ms
Plus_ArcCosh_Exp,0,2,35,6.44ms
Plus_ArcCosh_Exp,I,2,35,6.54ms
Plus_ArcCosh_Log,1,5,35,40.23ms
Plus_ArcCosh_Log,E,3,35,6.58ms
Plus_ArcCosh_Log,Pi,3,35,6.40ms
Plus_ArcCosh_Log,-1,3,35,6.95ms
Plus_ArcCosh_Log,2,3,35,6.62ms
Plus_ArcCosh_Log,0,2,35,4.40ms
Plus_ArcCosh_Log,I,2,35,7.22ms
Plus_ArcCosh_Sin,1,4,35,13.50ms
Plus_ArcCosh_Sin,E,3,35,5.84ms
Plus_ArcCosh_Sin,Pi,4,35,16.68ms
Plus_ArcCosh_Sin,-1,3,35,6.09ms
Plus_ArcCosh_Sin,2,3,35,5.83ms
Plus_ArcCosh_Sin,0,3,35,18.02ms
Plus_ArcCosh_Sin,I,2,35,6.73ms
Plus_ArcCosh_Cos,1,4,35,13.97ms
Plus_ArcCosh_Cos,E,3,35,6.09ms
Plus_ArcCosh_Cos,Pi,3,35,6.15ms
Plus_ArcCosh_Cos,-1,3,35,6.53ms
Plus_ArcCosh_Cos,2,3,35,5.92ms
Plus_ArcCosh_Cos,0,2,35,6.22ms
Plus_ArcCosh_Cos,I,2,35,6.41ms
Plus_ArcCosh_Tan,1,4,35,14.18ms
Plus_ArcCosh_Tan,E,3,35,6.02ms
Plus_ArcCosh_Tan,Pi,4,35,16.43ms
Plus_ArcCosh_Tan,-1,3,35,6.39ms
Plus_ArcCosh_Tan,2,3,35,6.13ms
Plus_ArcCosh_Tan,0,3,35,18.57ms
Plus_ArcCosh_Tan,I,2,35,6.89ms
Plus_ArcCosh_ArcSin,1,4,35,20.02ms
Plus_ArcCosh_ArcSin,E,3,35,8.55ms
Plus_ArcCosh_ArcSin,Pi,3,35,8.22ms
Plus_ArcCosh_ArcSin,-1,3,35,8.28ms
Plus_ArcCosh_ArcSin,2,3,35,8.32ms
Plus_ArcCosh_ArcSin,0,3,35,22.10ms
Plus_ArcCosh_ArcSin,I,2,35,8.69ms
Plus_ArcCosh_ArcTan,1,4,35,19.56ms
Plus_ArcCosh_ArcTan,E,3,35,7.70ms
Plus_ArcCosh_ArcTan,Pi,3,35,8.03ms
Plus_ArcCosh_ArcTan,-1,3,35,7.99ms
Plus_ArcCosh_ArcTan,2,3,35,7.79ms
Plus_ArcCosh_ArcTan,0,3,35,21.45ms
Plus_ArcCosh_ArcTan,I,2,35,5.22ms
Plus_ArcCosh_Sinh,1,4,35,13.17ms
Plus_ArcCosh_Sinh,E,3,35,5.83ms
Plus_ArcCosh_Sinh,Pi,3,35,5.70ms
Plus_ArcCosh_Sinh,-1,3,35,6.25ms
Plus_ArcCosh_Sinh,2,3,35,6.47ms
Plus_ArcCosh_Sinh,0,3,35,18.22ms
Plus_ArcCosh_Sinh,I,2,35,6.64ms
Plus_ArcCosh_Cosh,1,4,35,12.97ms
Plus_ArcCosh_Cosh,E,3,35,6.42ms
Plus_ArcCosh_Cosh,Pi,3,35,5.82ms
Plus_ArcCosh_Cosh,-1,3,35,6.25ms
Plus_ArcCosh_Cosh,2,3,35,5.95ms
Plus_ArcCosh_Cosh,0,2,35,6.39ms
Plus_ArcCosh_Cosh,I,2,35,6.68ms
Plus_ArcCosh_Tanh,1,4,35,14.44ms
Plus_ArcCosh_Tanh,E,3,35,6.17ms
Plus_ArcCosh_Tanh,Pi,3,35,6.09ms
Plus_ArcCosh_Tanh,-1,3,35,6.45ms
Plus_ArcCosh_Tanh,2,3,35,6.13ms
Plus_ArcCosh_Tanh,0,3,35,17.41ms
Plus_ArcCosh_Tanh,I,2,35,6.99ms
Plus_ArcCosh_ArcSinh,1,4,35,18.31ms
Plus_ArcCosh_ArcSinh,E,3,35,7.23ms
Plus_ArcCosh_ArcSinh,Pi,3,35,7.15ms
Plus_ArcCosh_ArcSinh,-1,3,35,7.84ms
Plus_ArcCosh_ArcSinh,2,3,35,7.20ms
Plus_ArcCosh_ArcSinh,0,3,35,22.37ms
Plus_ArcCosh_ArcSinh,I,2,35,8.43ms
Plus_ArcCosh_ArcCosh,1,4,35,11.87ms
Plus_ArcCosh_ArcCosh,E,3,35,4.22ms
Plus_ArcCosh_ArcCosh,Pi,3,35,4.11ms
Plus_ArcCosh_ArcCosh,-1,3,35,4.58ms
Plus_ArcCosh_ArcCosh,2,3,35,4.07ms
Plus_ArcCosh_ArcCosh,0,2,35,4.49ms
Plus_ArcCosh_ArcCosh,I,2,35,4.67ms
Plus_ArcCosh_ArcTanh,1,4,35,10.62ms
Plus_ArcCosh_ArcTanh,E,3,35,7.82ms
Plus_ArcCosh_ArcTanh,Pi,3,35,7.77ms
Plus_ArcCosh_ArcTanh,-1,3,35,4.76ms
Plus_ArcCosh_ArcTanh,2,3,35,7.69ms
Plus_ArcCosh_ArcTanh,0,3,35,21.11ms
Plus_ArcCosh_ArcTanh,I,2,35,8.70ms
Plus_ArcCosh_Inv,1,4,35,7.23ms
Plus_ArcCosh_Inv,E,3,35,5.28ms
Plus_ArcCosh_Inv,Pi,3,35,5.25ms
Plus_ArcCosh_Inv,-1,3,35,5.53ms
Plus_ArcCosh_Inv,2,3,35,5.36ms
Plus_ArcCosh_Inv,0,2,35,3.76ms
Plus_ArcCosh_Inv,I,2,35,6.22ms
Plus_ArcCosh_Minus,1,5,35,14.17ms
Plus_ArcCosh_Minus,E,3,35,4.97ms
Plus_ArcCosh_Minus,Pi,3,35,4.94ms
Plus_ArcCosh_Minus,-1,3,35,5.03ms
Plus_ArcCosh_Minus,2,3,35,4.98ms
Plus_ArcCosh_Minus,0,3,35,15.54ms
Plus_ArcCosh_Minus,I,2,35,5.52ms
Plus_ArcCosh_Sqr,1,4,35,9.48ms
Plus_ArcCosh_Sqr,E,3,35,5.26ms
